Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
72000000;;;;;Kredit;15,84;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
90540000;;;;;Debet;15,84;;Indtægter via MobilePay;;;;;;;;;;;;;;;;
95991009;;;;;Kredit;959,62;;P9035615315202502100000000409;;;;;;;;;;;;;;;;
90541000;;;;;Debet;959,62;;P9035615315202502100000000409;;;;;;;;;;;;;;;;
95991009;;;;;Kredit;1924,19;;P9035615315202502100000000408;;;;;;;;;;;;;;;;
90541000;;;;;Debet;1924,19;;P9035615315202502100000000408;;;;;;;;;;;;;;;;
95991009;;;;;Kredit;1609,99;;P9035615315202502100000000411;;;;;;;;;;;;;;;;
90541000;;;;;Debet;1609,99;;P9035615315202502100000000411;;;;;;;;;;;;;;;;
95991009;;;;;Kredit;1609,99;;P9035615315202502100000000410;;;;;;;;;;;;;;;;
90541000;;;;;Debet;1609,99;;P9035615315202502100000000410;;;;;;;;;;;;;;;;

